"File","Used","Why","ExecutionPath","Verdict","CalledBy"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/data/ApplicationFormDataStore.kt","YES","Referenced by 5 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/di/AppModule.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/MainNavGraph.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/WorkerNavGraph.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/profile/WorkerProfile.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/profile/WorkerProfileDetailsScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/data/JobDraftDataStore.kt","PARTIAL","Referenced by 2 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/PostJobScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/FirestoreEmployerJobViewModel.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/database/Converters.kt","PARTIAL","Referenced by 1 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/database/DutyPeDatabase.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/database/dao/ApplicationDao.kt","YES","Referenced by 3 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/database/DutyPeDatabase.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/di/AppModule.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/sync/JobSyncWorker.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/database/dao/JobDao.kt","YES","Referenced by 4 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/database/DutyPeDatabase.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/di/AppModule.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/repositories/OfflineFirstJobRepository.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/sync/JobSyncWorker.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/database/dao/SavedJobDao.kt","PARTIAL","Referenced by 2 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/database/DutyPeDatabase.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/di/AppModule.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/database/DutyPeDatabase.kt","PARTIAL","Referenced by 1 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/di/AppModule.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/database/entity/ApplicationEntity.kt","PARTIAL","Referenced by 2 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/database/dao/ApplicationDao.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/database/DutyPeDatabase.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/database/entity/JobEntity.kt","YES","Referenced by 3 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/database/dao/JobDao.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/database/DutyPeDatabase.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/repositories/OfflineFirstJobRepository.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/database/entity/SavedJobEntity.kt","PARTIAL","Referenced by 2 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/database/dao/SavedJobDao.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/database/DutyPeDatabase.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/di/AIModule.kt","NO","No external file references to file symbol","No execution path found","REMOVE",""
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/di/AppModule.kt","NO","No external file references to file symbol","No execution path found","REMOVE",""
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/DutyPeApplication.kt","PARTIAL","Referenced by 1 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/ads/AdManager.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/components/EmployerJobCard.kt","PARTIAL","Referenced by 2 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerHomeScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/PostedJobsScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/components/JobImageUploadSection.kt","PARTIAL","Referenced by 1 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/PostJobScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/components/JobSummaryComponents.kt","NO","No external file references to file symbol","No execution path found","REMOVE",""
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/components/postjob/PostJobNavigationButtons.kt","NO","No external file references to file symbol","No execution path found","REMOVE",""
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/components/postjob/PostJobStepIndicator.kt","NO","No external file references to file symbol","No execution path found","REMOVE",""
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/components/PostJobComponents.kt","NO","No external file references to file symbol","No execution path found","REMOVE",""
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/helpers/JobPostingHelpers.kt","PARTIAL","Referenced by 1 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/components/EmployerJobCard.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/models/JobEnums.kt","NO","No external file references to file symbol","No execution path found","REMOVE",""
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/models/JobPostingModel.kt","YES","Referenced by 5 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/components/EmployerJobCard.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/helpers/JobPostingHelpers.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerHomeScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/PostedJobsScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/PostJobScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/models/JobStats.kt","YES","Referenced by 3 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/AnalyticsScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerHomeScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/PostedJobsScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/AIJobPostingScreen.kt","PARTIAL","Referenced by 1 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerMainScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/AnalyticsScreen.kt","YES","Referenced by 5 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/models/JobStats.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerHomeScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerMainScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerNavGraph.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/MainNavGraph.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/applications/ApplicationDetailScreen.kt","YES","Referenced by 3 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerMainScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerNavGraph.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/MainNavGraph.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/applications/EmployerApplicationManagementScreen.kt","YES","Referenced by 4 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/AnalyticsScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerMainScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerNavGraph.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/MainNavGraph.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EditJobScreen.kt","YES","Referenced by 3 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerMainScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerNavGraph.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/MainNavGraph.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerAboutScreen.kt","PARTIAL","Referenced by 2 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerMainScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerNavGraph.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerCompanyDetailsScreen.kt","YES","Referenced by 3 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerMainScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerNavGraph.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/MainNavGraph.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerHistoryScreen.kt","YES","Referenced by 3 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerMainScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerNavGraph.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/DateTimeUtils.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerHomeScreen.kt","PARTIAL","Referenced by 2 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/models/JobStats.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerMainScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerNotificationScreen.kt","PARTIAL","Referenced by 2 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerMainScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerNavGraph.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerReferEarnScreen.kt","PARTIAL","Referenced by 2 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerMainScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerNavGraph.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerSupportScreen.kt","PARTIAL","Referenced by 2 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerMainScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerNavGraph.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerVerifyWorkScreen.kt","YES","Referenced by 3 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerMainScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerNavGraph.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/DateTimeUtils.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/MandatoryEmployerProfileSetupScreen.kt","YES","Referenced by 3 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerMainScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerNavGraph.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/MainNavGraph.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/PostedJobsScreen.kt","PARTIAL","Referenced by 2 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/models/JobStats.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerMainScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/PostJobScreen.kt","YES","Referenced by 5 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/components/JobImageUploadSection.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/components/postjob/PostJobStepIndicator.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/MandatoryEmployerProfileSetupScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerMainScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/FirestoreEmployerJobViewModel.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/ProfessionalApplicantManagementScreen.kt","NO","No external file references to file symbol","No execution path found","REMOVE",""
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/ProfessionalWorkerProfileViewScreen.kt","YES","Referenced by 3 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/CommonNavGraph.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerMainScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerNavGraph.kt"
